Date,Exchange Rate (USD/INR),Exchange_Rate_Lag_1,Exchange_Rate_Lag_3,Exchange_Rate_MA_3,Exchange_Rate_Volatility_7,Exchange_Rate_Percent_Change,NIFTY,S&P500,NIFTY_Lag_1,SP500_Lag_1,NIFTY_Percent_Change,SP500_Percent_Change,Interest Rate USA,Interest Rate India,Inflation_Rate_India,Inflation_Rate_US,GDP Rate India,GDP Rate USA,GDP_India_Change,GDP_USA_Change,Exports,Imports,Unemployment_Rate_India,US_Unemployment_Rate,Dollar_Index,Dollar_Index_Percent_Change
2024-03-07,82.666,82.762,82.859,82.76633333333332,0.05692820108077562,-0.0011599526352674,22493.55,5157.36,22474.05,5104.76,0.0008676673763741,0.0103041083224284,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-08,82.716,82.666,82.871,82.71466666666667,0.061125312487144125,0.0006048435874481,22493.55,5157.36,22474.05,5104.76,0.0008676673763741,0.0103041083224284,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-09,82.716,82.716,82.762,82.69933333333333,0.0627729805446894,0.0,22493.55,5157.36,22474.05,5104.76,0.0008676673763741,0.0103041083224284,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-10,82.716,82.716,82.666,82.716,0.06222572674932373,0.0,22493.55,5157.36,22474.05,5104.76,0.0008676673763741,0.0103041083224284,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-11,82.72,82.716,82.716,82.71733333333333,0.05348239978615123,4.835823782589621e-05,22332.65,5117.94,22493.55,5157.36,-0.0071531616841271,-0.0076434454837358,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-12,82.819,82.72,82.716,82.75166666666667,0.04138845026090731,0.0011968085106384,22335.7,5175.27,22332.65,5117.94,0.0001365713428544,0.0112017725881898,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-13,82.812,82.819,82.716,82.78366666666666,0.04753730495041293,-8.452166773331715e-05,21997.7,5165.31,22335.7,5175.27,-0.0151327247411094,-0.0019245372705192,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-14,82.895,82.812,82.72,82.842,0.05818018256980139,0.0010022702023861,22146.65,5150.48,21997.7,5165.31,0.0067711624397095,-0.002871076469757,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-15,82.863,82.895,82.819,82.85666666666667,0.05999682908386806,-0.0003860305205379,22023.35,5117.09,22146.65,5150.48,-0.0055674334493028,-0.0064828909150214,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-16,82.863,82.863,82.812,82.87366666666667,0.057249646458021136,0.0,22023.35,5117.09,22146.65,5150.48,-0.0055674334493028,-0.0064828909150214,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-17,82.863,82.863,82.895,82.863,0.048522164446584325,0.0,22023.35,5117.09,22146.65,5150.48,-0.0055674334493028,-0.0064828909150214,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-18,82.896,82.863,82.863,82.87400000000001,0.029792066917249626,0.0003982477100756,22055.7,5149.42,22023.35,5117.09,0.0014688955131714,0.0063180440445644,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-19,82.987,82.896,82.863,82.91533333333332,0.04577309911469796,0.0010977610499902,21817.45,5178.51,22055.7,5149.42,-0.0108021962576567,0.0056491799076401,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-20,83.156,82.987,82.863,83.01299999999999,0.07952044149849696,0.0020364635424827,21839.1,5224.62,21817.45,5178.51,0.0009923249508994,0.0089041056211149,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-21,83.185,83.156,82.896,83.10933333333332,0.09605584842160568,0.0003487421232382,22011.95,5241.53,21839.1,5224.62,0.0079147034447391,0.0032365990253835,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-22,83.512,83.185,82.987,83.28433333333334,0.13041503161413365,0.0039309971749714,22096.75,5234.18,22011.95,5241.53,0.0038524528721899,-0.0014022623165372,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-23,83.512,83.512,83.156,83.403,0.13897015199624338,0.0,22096.75,5234.18,22011.95,5241.53,0.0038524528721899,-0.0014022623165372,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-24,83.512,83.512,83.185,83.512,0.13716354518620574,0.0,22096.75,5234.18,22011.95,5241.53,0.0038524528721899,-0.0014022623165372,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-25,83.386,83.512,83.512,83.47000000000001,0.12282319954425208,-0.0015087652073954,22096.75,5234.18,22011.95,5241.53,0.0038524528721899,-0.0014022623165372,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-26,83.322,83.386,83.512,83.40666666666668,0.101482505451579,-0.0007675149305638,22004.7,5203.58,22096.75,5234.18,-0.0041657709844207,-0.0058461879415687,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-27,83.334,83.322,83.512,83.34733333333334,0.08831372955354212,0.0001440195866637,22123.65,5248.49,22004.7,5203.58,0.0054056633355601,0.0086305966277062,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-28,83.332,83.334,83.386,83.32933333333334,0.0707326348615121,-2.399980800160684e-05,22326.9,5254.35,22123.65,5248.49,0.0091870012407537,0.0011165116061955,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-29,83.34,83.332,83.322,83.33533333333332,0.06641023676010525,9.600153602473682e-05,22326.9,5254.35,22123.65,5248.49,0.0091870012407537,0.0011165116061955,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-30,83.34,83.34,83.334,83.33733333333333,0.055141068282875044,0.0,22326.9,5254.35,22123.65,5248.49,0.0091870012407537,0.0011165116061955,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-03-31,83.34,83.34,83.332,83.34,0.019197737078371167,0.0,22326.9,5254.35,22123.65,5248.49,0.0091870012407537,0.0011165116061955,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.128231705849268,0.11113688167589435,127.814,0.0101246395206304
2024-04-01,83.34,83.34,83.34,83.34,0.006658497291143963,0.0,22462.0,5243.77,22326.9,5254.35,0.0060509967796693,-0.0020135697089078,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-02,83.302,83.34,83.34,83.32733333333333,0.013298186787896262,-0.0004559635229181,22453.3,5205.81,22462.0,5243.77,-0.0003873208084765,-0.0072390665494481,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-03,83.453,83.302,83.34,83.365,0.041271501136764796,0.0018126815682695,22434.65,5211.49,22453.3,5205.81,-0.0008306128720498,0.0010910886106099,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-04,83.343,83.453,83.34,83.366,0.04089952355013688,-0.0013181071980635,22514.65,5147.21,22434.65,5211.49,0.0035659125504521,-0.0123342844368884,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-05,83.273,83.343,83.302,83.35633333333334,0.04721646313038405,-0.0008399025713018,22513.7,5204.34,22514.65,5147.21,-4.219474875255536e-05,0.0110992168572876,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-06,83.273,83.273,83.453,83.29633333333334,0.051255359267508675,0.0,22513.7,5204.34,22514.65,5147.21,-4.219474875255536e-05,0.0110992168572876,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-07,83.273,83.273,83.343,83.273,0.05374475552096311,0.0,22513.7,5204.34,22514.65,5147.21,-4.219474875255536e-05,0.0110992168572876,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-08,83.27,83.273,83.273,83.272,0.055212049630650475,-3.602608288399978e-05,22666.3,5202.39,22513.7,5204.34,0.0067780951154186,-0.0003746872802314,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-09,83.199,83.27,83.273,83.24733333333334,0.06338704441374575,-0.0008526480124895,22642.75,5209.91,22666.3,5202.39,-0.0010389873953843,0.0014454894769517,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-10,83.388,83.199,83.273,83.28566666666666,0.050491946506209875,0.0022716619190135,22753.8,5160.64,22642.75,5209.91,0.004904439610913,-0.0094569771838668,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-11,83.304,83.388,83.27,83.29700000000001,0.04753098764256626,-0.0010073391854943,22753.8,5160.64,22642.75,5209.91,0.004904439610913,-0.0094569771838668,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-12,83.52,83.304,83.199,83.404,0.07795178026304106,0.0025929127052721,22519.4,5123.41,22753.8,5160.64,-0.010301576000492,-0.007214221491908,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
