Date,Exchange Rate (USD/INR),Exchange_Rate_Lag_1,Exchange_Rate_Lag_3,Exchange_Rate_MA_3,Exchange_Rate_Volatility_7,Exchange_Rate_Percent_Change,NIFTY,S&P500,NIFTY_Lag_1,SP500_Lag_1,NIFTY_Percent_Change,SP500_Percent_Change,Interest Rate USA,Interest Rate India,Inflation_Rate_India,Inflation_Rate_US,GDP Rate India,GDP Rate USA,GDP_India_Change,GDP_USA_Change,Exports,Imports,Unemployment_Rate_India,US_Unemployment_Rate,Dollar_Index,Dollar_Index_Percent_Change
2016-10-02,66.619,66.619,66.757,66.619,0.002864924356830132,0.0,8611.15,2168.3,8591.25,2151.1,0.0023163101993306,0.0079959090697783,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-03,66.509,66.619,66.619,66.58233333333334,0.0028837932897960907,-0.0016511805941248348,8738.1,2161.2,8611.15,2168.3,0.0147425140660655,-0.0032744546418854,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-04,66.482,66.509,66.619,66.53666666666668,0.002860816971592085,-0.00040596009562621216,8769.15,2150.5,8738.1,2161.2,0.0035534040580904,-0.0049509531741623,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-05,66.513,66.482,66.619,66.50133333333333,0.0027013546193524938,0.00046629162780909006,8743.95,2159.7,8769.15,2150.5,-0.002873710678914,0.00427807486631,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-06,66.775,66.513,66.509,66.58999999999999,0.0019530747367202353,0.003939079578428206,8709.55,2160.8,8743.95,2159.7,-0.0039341487542816,0.0005093299995371,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-07,66.626,66.775,66.482,66.63800000000002,0.001983349691321825,-0.0022313740172220653,8697.6,2153.7,8709.55,2160.8,-0.0013720571097242,-0.0032858200666421,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-08,66.626,66.626,66.513,66.67566666666666,0.001983349691321825,0.0,8697.6,2153.7,8709.55,2160.8,-0.0013720571097242,-0.0032858200666421,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-09,66.626,66.626,66.775,66.626,0.001983349691321825,0.0,8697.6,2153.7,8709.55,2160.8,-0.0013720571097242,-0.0032858200666421,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-10,66.511,66.626,66.626,66.58766666666666,0.001994016724594478,-0.0017260528922644625,8708.8,2163.7,8697.6,2153.7,0.0012877115526119,0.0046431722152575,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-11,66.78,66.511,66.626,66.63900000000001,0.002488858881800032,0.004044443776217488,8708.8,2163.7,8697.6,2153.7,0.0012877115526119,0.0046431722152575,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-12,66.848,66.78,66.626,66.713,0.002491115705015116,0.001018268942797107,8708.8,2163.7,8697.6,2153.7,0.0012877115526119,0.0046431722152575,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-13,66.88,66.848,66.511,66.836,0.0020503417679368363,0.0004786979415987158,8573.35,2132.6,8708.8,2163.7,-0.0155532335109312,-0.0143735268290428,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-14,66.7,66.88,66.78,66.80933333333333,0.0021473201004818406,-0.002691387559808467,8583.4,2133.0,8573.35,2132.6,0.001172237223489,0.0001875644752884,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-15,66.7,66.7,66.848,66.76,0.0021473201004818406,0.0,8583.4,2133.0,8573.35,2132.6,0.001172237223489,0.0001875644752884,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-16,66.7,66.7,66.88,66.7,0.0021473201004818406,0.0,8583.4,2133.0,8573.35,2132.6,0.001172237223489,0.0001875644752884,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-17,66.789,66.7,66.7,66.72966666666667,0.0020060864821149537,0.001334332833583085,8520.4,2126.5,8583.4,2133.0,-0.0073397488174848,-0.0030473511486169,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-18,66.719,66.789,66.7,66.736,0.0013705641246861866,-0.0010480767791104517,8677.9,2139.6,8520.4,2126.5,0.018485047650345,0.0061603573947801,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-19,66.65,66.719,66.7,66.71933333333332,0.0013018570016476584,-0.0010341881622923932,8659.1,2144.3,8677.9,2139.6,-0.0021664227520482,0.0021966722751918,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-20,66.75,66.65,66.789,66.70633333333333,0.0014666330105305326,0.0015003750937734317,8699.4,2141.3,8659.1,2144.3,0.004654063355314,-0.0013990579676351,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-21,66.945,66.75,66.719,66.78166666666667,0.0014609214856663164,0.0029213483146066643,8693.05,2141.2,8699.4,2141.3,-0.0007299353978436,-4.6700602437943495e-05,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-22,66.945,66.945,66.65,66.88,0.0014609214856663164,0.0,8693.05,2141.2,8699.4,2141.3,-0.0007299353978436,-4.6700602437943495e-05,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-23,66.945,66.945,66.75,66.945,0.0014609214856663164,0.0,8693.05,2141.2,8699.4,2141.3,-0.0007299353978436,-4.6700602437943495e-05,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-24,66.878,66.945,66.945,66.92266666666666,0.0015110185651094736,-0.0010008215699454093,8708.95,2151.3,8693.05,2141.2,0.0018290473424174,0.0047169811320757,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-25,66.795,66.878,66.945,66.87266666666666,0.0015389029346331913,-0.00124106582134631,8691.3,2143.2,8708.95,2151.3,-0.0020266507443493,-0.0037651652489194,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-26,66.846,66.795,66.945,66.83966666666667,0.0014533087945114449,0.0007635302043567105,8615.25,2139.4,8691.3,2143.2,-0.0087501294397844,-0.0017730496453899,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-27,66.845,66.846,66.878,66.82866666666668,0.0013764714267227307,-1.4959758250387978e-05,8615.25,2133.0,8615.25,2139.4,0.0,-0.0029914929419463,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-28,66.796,66.845,66.795,66.82900000000001,0.0007017053312333142,-0.0007330391203529407,8638.0,2126.4,8615.25,2133.0,0.0026406662604103,-0.0030942334739803,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-29,66.796,66.796,66.846,66.81233333333334,0.0007017053312333142,0.0,8638.0,2126.4,8615.25,2133.0,0.0026406662604103,-0.0030942334739803,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-30,66.796,66.796,66.845,66.796,0.0007017053312333142,0.0,8638.0,2126.4,8615.25,2133.0,0.0026406662604103,-0.0030942334739803,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-10-31,66.7,66.796,66.796,66.76400000000001,0.000786710705764585,-0.0014372118090903996,8638.0,2126.4,8615.25,2133.0,0.0026406662604103,-0.0030942334739803,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.9643112344262048,0.11114677330343,117.9048,0.0154796201795748
2016-11-01,66.725,66.7,66.796,66.74033333333334,0.0007268710357360341,0.00037481259370308884,8626.25,2111.7,8638.0,2126.4,-0.0013602685806899,-0.0069130925507902,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-02,66.71,66.725,66.796,66.71166666666666,0.0006058669080403671,-0.00022480329711505043,8514.0,2097.9,8626.25,2111.7,-0.0130126068685697,-0.0065350191788604,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-03,66.683,66.71,66.7,66.706,0.0005940935234321571,-0.00040473692100118086,8484.95,2088.7,8514.0,2097.9,-0.0034120272492365,-0.0043853377186712,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-04,66.78,66.683,66.725,66.72433333333333,0.0008687495433449117,0.0014546436123148432,8433.75,2085.2,8484.95,2088.7,-0.0060342135192311,-0.0016756834394598,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-05,66.78,66.78,66.71,66.74766666666667,0.0008687495433449117,0.0,8433.75,2085.2,8484.95,2088.7,-0.0060342135192311,-0.0016756834394598,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-06,66.78,66.78,66.683,66.78,0.0008687495433449117,0.0,8433.75,2085.2,8484.95,2088.7,-0.0060342135192311,-0.0016756834394598,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-07,66.75,66.78,66.78,66.77,0.0006572837302031773,-0.0004492362982929654,8497.05,2131.5,8433.75,2085.2,0.0075055580257892,0.0222041051218109,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-08,66.26,66.75,66.78,66.59666666666668,0.0028719841331808246,-0.0073408239700373246,8543.55,2139.6,8497.05,2131.5,0.0054724875103713,0.0038001407459535,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-09,66.5,66.26,66.78,66.50333333333333,0.0033689756538925497,0.0036220947781466784,8432.0,2163.3,8543.55,2139.6,-0.0130566333666917,0.0110768367919238,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-10,67.07,66.5,66.75,66.61,0.004793953978147648,0.008571428571428452,8525.75,2167.5,8432.0,2163.3,0.0111183586337761,0.0019414782970461,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-11,67.529,67.07,66.26,67.033,0.005314169290302946,0.006843596242731564,8296.3,2164.4,8525.75,2167.5,-0.0269125883353371,-0.0014302191464821,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-12,67.529,67.529,66.5,67.37599999999999,0.005314169290302946,0.0,8296.3,2164.4,8525.75,2167.5,-0.0269125883353371,-0.0014302191464821,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-13,67.529,67.529,67.07,67.529,0.005314169290302946,0.0,8296.3,2164.4,8525.75,2167.5,-0.0269125883353371,-0.0014302191464821,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-14,67.775,67.529,67.529,67.611,0.005275243059171777,0.0036428793555363104,8296.3,2164.4,8525.75,2167.5,-0.0269125883353371,-0.0014302191464821,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-15,67.785,67.775,67.529,67.69633333333333,0.0034706795703831604,0.0001475470306158133,8108.45,2180.4,8296.3,2164.4,-0.0226426238202571,0.0073923489188689,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-16,68.079,67.785,67.529,67.87966666666667,0.0034935281872835035,0.004337242752821435,8111.6,2176.9,8108.45,2180.4,0.0003884836189407,-0.0016052100532012,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-17,67.99,68.079,67.775,67.95133333333332,0.002999330362804247,-0.0013073047488946221,8079.95,2187.1,8111.6,2176.9,-0.0039018196163519,0.0046855620377599,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-18,68.18,67.99,67.785,68.08300000000001,0.002176229741599897,0.002794528607148239,8074.1,2181.9,8079.95,2187.1,-0.000724014381277,-0.0023775776141922,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-19,68.18,68.18,68.079,68.11666666666667,0.002176229741599897,0.0,8074.1,2181.9,8079.95,2187.1,-0.000724014381277,-0.0023775776141922,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-20,68.18,68.18,67.99,68.18,0.002176229741599897,0.0,8074.1,2181.9,8079.95,2187.1,-0.000724014381277,-0.0023775776141922,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-21,68.234,68.18,68.18,68.198,0.0019340438795899478,0.0007920211205629801,7929.1,2198.2,8074.1,2181.9,-0.0179586579309148,0.0074705531875887,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-22,68.462,68.234,68.18,68.29199999999999,0.0020799390572340815,0.0033414426825337795,8002.3,2202.9,7929.1,2198.2,0.0092318169779672,0.0021381130015467,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-23,68.785,68.462,68.18,68.49366666666667,0.002171802795643738,0.004717945721714134,8033.3,2204.7,8002.3,2202.9,0.003873886257701,0.0008171047255889,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-24,68.805,68.785,68.234,68.68400000000001,0.0018969497859365088,0.0002907610670932481,8033.3,2204.7,8002.3,2202.9,0.003873886257701,0.0008171047255889,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-25,68.46,68.805,68.462,68.68333333333334,0.0030779770252142707,-0.005014170481796532,8114.3,2213.3,8033.3,2204.7,0.0100830293901634,0.0039007574726721,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-26,68.46,68.46,68.785,68.57499999999999,0.0030779770252142707,0.0,8114.3,2213.3,8033.3,2204.7,0.0100830293901634,0.0039007574726721,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-27,68.46,68.46,68.805,68.46,0.0030779770252142707,0.0,8114.3,2213.3,8033.3,2204.7,0.0100830293901634,0.0039007574726721,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-28,68.564,68.46,68.46,68.49466666666666,0.0030981452199914175,0.00151913526146652,8126.9,2201.7,8114.3,2213.3,0.0015528141675806,-0.0052410427867891,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-29,68.6,68.564,68.46,68.54133333333333,0.002871560050399518,0.0005250568811621115,8142.15,2204.7,8126.9,2201.7,0.0018764842682941,0.0013625834582369,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-11-30,68.557,68.6,68.46,68.57366666666667,0.0021071859786278885,-0.0006268221574342592,8224.5,2198.8,8142.15,2204.7,0.0101140362189349,-0.0026761010568329,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.7263316639055997,0.1111454113843034,117.9048,0.0154796201795748
2016-12-01,68.4,68.557,68.564,68.519,0.0021760792658732245,-0.0022900652012193268,8192.9,2191.1,8224.5,2198.8,-0.0038421788558575,-0.0035019101327998,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-02,68.034,68.4,68.6,68.33033333333334,0.002284709436607128,-0.0053508771929824395,8086.8,2191.9,8192.9,2191.1,-0.0129502374006761,0.0003651134133542,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-03,68.034,68.034,68.557,68.156,0.002284709436607128,0.0,8086.8,2191.9,8192.9,2191.1,-0.0129502374006761,0.0003651134133542,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-04,68.034,68.034,68.4,68.034,0.002284709436607128,0.0,8086.8,2191.9,8192.9,2191.1,-0.0129502374006761,0.0003651134133542,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-05,68.015,68.034,68.034,68.02766666666668,0.0020587092771898957,-0.00027927212864164996,8128.75,2204.7,8086.8,2191.9,0.0051874659939654,0.0058396824672657,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-06,67.726,68.015,68.034,67.92500000000001,0.002198873454924877,-0.004249062706755846,8143.15,2212.2,8128.75,2204.7,0.0017714900815009,0.0034018233773303,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-07,67.431,67.726,68.034,67.724,0.0023083393721129775,-0.004355786551693663,8102.05,2241.3,8143.15,2212.2,-0.0050471868994184,0.0131543260103066,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-08,67.403,67.431,68.015,67.52,0.002423783575149697,-0.00041523928163589297,8246.85,2246.2,8102.05,2241.3,0.0178720200443098,0.0021862312051039,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-09,67.459,67.403,67.726,67.431,0.002149532298222462,0.0008308235538476705,8261.75,2259.5,8246.85,2246.2,0.0018067504562346,0.0059211112100436,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-10,67.459,67.459,67.431,67.44033333333334,0.002149532298222462,0.0,8261.75,2259.5,8246.85,2246.2,0.0018067504562346,0.0059211112100436,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-11,67.459,67.459,67.403,67.459,0.002149532298222462,0.0,8261.75,2259.5,8246.85,2246.2,0.0018067504562346,0.0059211112100436,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-12,67.414,67.459,67.459,67.444,0.0021264261570892594,-0.0006670718510503049,8170.8,2257.0,8261.75,2259.5,-0.0110085635609888,-0.0011064394777605,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-13,67.386,67.414,67.459,67.41966666666666,0.0016757709742970385,-0.0004153439938292536,8221.8,2271.7,8170.8,2257.0,0.0062417388750182,0.0065130704474964,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-14,67.517,67.386,67.459,67.43900000000001,0.0009152763401759598,0.001944023981242493,8182.45,2253.3,8221.8,2271.7,-0.0047860565812838,-0.0080996610467929,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-15,67.845,67.517,67.414,67.58266666666667,0.0019389731174287424,0.0048580357539582675,8153.6,2262.0,8182.45,2253.3,-0.0035258388380007,0.0038610038610038,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-16,67.845,67.845,67.386,67.73566666666666,0.001971622045340836,0.0,8139.45,2258.1,8153.6,2262.0,-0.0017354297488226,-0.0017241379310345,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-17,67.845,67.845,67.517,67.845,0.001971622045340836,0.0,8139.45,2258.1,8153.6,2262.0,-0.0017354297488226,-0.0017241379310345,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
2016-12-18,67.845,67.845,67.845,67.845,0.001971622045340836,0.0,8139.45,2258.1,8153.6,2262.0,-0.0017354297488226,-0.0017241379310345,0.54,6.75,3.41,1.1314021114911006,3.872983346207417,2.2,-1.0999999999999996,8.06225774829855,2090.8,3439.9,1.900613874140137,0.1111454113843034,117.9048,0.0154796201795748
